sample_name	sample_title	bioproject_accession	organism	strain	isolate	cultivar	ecotype	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	isol_growth_condt	lat_lon	air_temp_regm	altitude	ances_data	antibiotic_regm	biol_stat	biotic_regm	biotic_relationship	chem_administration	chem_mutagen	climate_environment	collection_method	cult_root_med	depth	elev	extrachrom_elements	fertilizer_regm	fungicide_regm	gaseous_environment	genetic_mod	gravity	growth_facil	growth_habit	growth_hormone_regm	herbicide_regm	host_age	host_common_name	host_disease	host_dry_mass	host_genotype	host_height	host_length	host_life_stage	host_phenotype	host_subspecf_genlin	host_symbiont	host_taxid	host_tot_mass	host_wet_mass	humidity_regm	isolation_source	light_regm	mechanical_damage	mineral_nutr_regm	misc_param	neg_cont_type	non_mineral_nutr_regm	omics_observ_id	organism_count	oxy_stat_samp	perturbation	pesticide_regm	ph_regm	plant_growth_med	plant_product	plant_sex	plant_struc	pos_cont_type	radiation_regm	rainfall_regm	rel_to_oxygen	root_cond	root_med_carbon	root_med_macronutr	root_med_micronutr	root_med_ph	root_med_regl	root_med_solid	root_med_suppl	salt_regm	samp_capt_status	samp_collect_device	samp_dis_stage	samp_mat_process	samp_salinity	samp_size	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	season_environment	source_material_id	standing_water_regm	subspecf_gen_lin	temp	tiss_cult_growth_med	trophic_level	water_temp_regm	watering_regm	description
SM2Mineral_ITS_S869_R1_001.fastq.gz.			SM2Mineral		Sample_or_read_869			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001581	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM2Mineral_ITS_S869_R2_001.fastq.gz.			SM2Mineral		Sample_or_read_870			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001582	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM2Organic_ITS_S871_R1_001.fastq.gz.			SM2Organic		Sample_or_read_871			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001583	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM2Organic_ITS_S871_R2_001.fastq.gz.			SM2Organic		Sample_or_read_872			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001584	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM2Outer_ITS_S873_R1_001.fastq.gz.			SM2Outer		Sample_or_read_873			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001585	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM2Outer_ITS_S873_R2_001.fastq.gz.			SM2Outer		Sample_or_read_874			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001586	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Inner_ITS_S875_R1_001.fastq.gz.			SM3Inner		Sample_or_read_875			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001587	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Inner_ITS_S875_R2_001.fastq.gz.			SM3Inner		Sample_or_read_876			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001588	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Mineral_ITS_S877_R1_001.fastq.gz.			SM3Mineral		Sample_or_read_877			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001589	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Mineral_ITS_S877_R2_001.fastq.gz.			SM3Mineral		Sample_or_read_878			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001590	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Organic_ITS_S879_R1_001.fastq.gz.			SM3Organic		Sample_or_read_879			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001591	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Organic_ITS_S879_R2_001.fastq.gz.			SM3Organic		Sample_or_read_880			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001592	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Outer_ITS_S881_R1_001.fastq.gz.			SM3Outer		Sample_or_read_881			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001593	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM3Outer_ITS_S881_R2_001.fastq.gz.			SM3Outer		Sample_or_read_882			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001594	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Inner_ITS_S883_R1_001.fastq.gz.			SM4Inner		Sample_or_read_883			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001595	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Inner_ITS_S883_R2_001.fastq.gz.			SM4Inner		Sample_or_read_884			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001596	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Mineral_ITS_S885_R1_001.fastq.gz.			SM4Mineral		Sample_or_read_885			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001597	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Mineral_ITS_S885_R2_001.fastq.gz.			SM4Mineral		Sample_or_read_886			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001598	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Organic_ITS_S887_R1_001.fastq.gz.			SM4Organic		Sample_or_read_887			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001599	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Organic_ITS_S887_R2_001.fastq.gz.			SM4Organic		Sample_or_read_888			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001600	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Outer_ITS_S889_R1_001.fastq.gz.			SM4Outer		Sample_or_read_889			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001601	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM4Outer_ITS_S889_R2_001.fastq.gz.			SM4Outer		Sample_or_read_890			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001602	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Mineral_ITS_S891_R1_001.fastq.gz.			SM5Mineral		Sample_or_read_891			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001603	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Mineral_ITS_S891_R2_001.fastq.gz.			SM5Mineral		Sample_or_read_892			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001604	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Organic_ITS_S893_R1_001.fastq.gz.			SM5Organic		Sample_or_read_893			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001605	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Organic_ITS_S893_R2_001.fastq.gz.			SM5Organic		Sample_or_read_894			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001606	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Outer_ITS_S895_R1_001.fastq.gz.			SM5Outer		Sample_or_read_895			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001607	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM5Outer_ITS_S895_R2_001.fastq.gz.			SM5Outer		Sample_or_read_896			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001608	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Inner_ITS_S897_R1_001.fastq.gz.			SM6Inner		Sample_or_read_897			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001609	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Inner_ITS_S897_R2_001.fastq.gz.			SM6Inner		Sample_or_read_898			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001610	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Mineral_ITS_S899_R1_001.fastq.gz.			SM6Mineral		Sample_or_read_899			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001611	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Mineral_ITS_S899_R2_001.fastq.gz.			SM6Mineral		Sample_or_read_900			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001612	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Organic_ITS_S901_R1_001.fastq.gz.			SM6Organic		Sample_or_read_901			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001613	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Organic_ITS_S901_R2_001.fastq.gz.			SM6Organic		Sample_or_read_902			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001614	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Outer_ITS_S903_R1_001.fastq.gz.			SM6Outer		Sample_or_read_903			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001615	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM6Outer_ITS_S903_R2_001.fastq.gz.			SM6Outer		Sample_or_read_904			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001616	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Inner_ITS_S905_R1_001.fastq.gz.			SM7Inner		Sample_or_read_905			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001617	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Inner_ITS_S905_R2_001.fastq.gz.			SM7Inner		Sample_or_read_906			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001618	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Mineral_ITS_S907_R1_001.fastq.gz.			SM7Mineral		Sample_or_read_907			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001619	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Mineral_ITS_S907_R2_001.fastq.gz.			SM7Mineral		Sample_or_read_908			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001620	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Organic_ITS_S909_R1_001.fastq.gz.			SM7Organic		Sample_or_read_909			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001621	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Organic_ITS_S909_R2_001.fastq.gz.			SM7Organic		Sample_or_read_910			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001622	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Outer_ITS_S911_R1_001.fastq.gz.			SM7Outer		Sample_or_read_911			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001623	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM7Outer_ITS_S911_R2_001.fastq.gz.			SM7Outer		Sample_or_read_912			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001624	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Inner_ITS_S913_R1_001.fastq.gz.			SM8Inner		Sample_or_read_913			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001625	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Inner_ITS_S913_R2_001.fastq.gz.			SM8Inner		Sample_or_read_914			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001626	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Mineral_ITS_S915_R1_001.fastq.gz.			SM8Mineral		Sample_or_read_915			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001627	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Mineral_ITS_S915_R2_001.fastq.gz.			SM8Mineral		Sample_or_read_916			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001628	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Organic_ITS_S917_R1_001.fastq.gz.			SM8Organic		Sample_or_read_917			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001629	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Organic_ITS_S917_R2_001.fastq.gz.			SM8Organic		Sample_or_read_918			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001630	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Outer_ITS_S919_R1_001.fastq.gz.			SM8Outer		Sample_or_read_919			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001631	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
SM8Outer_ITS_S919_R2_001.fastq.gz.			SM8Outer		Sample_or_read_920			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001632	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
